run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,raw_dtw+tsfel,ndcg@10,129,0.3615325542995709,0.1820478674582293,0.3298102299904267,0.3930442908316815,0.7248062015503876,0.0284448680388435,0.3557298027588013,0.7204134366925065,0.041392087501307
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,tsfel,ndcg@10,129,0.3700011994449527,0.1741393057971796,0.340761238776445,0.4007068892014403,0.7449612403100776,0.0301174020544416,0.3626015594156437,0.7302325581395349,0.0431719643961307
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_raw_cosine,ndcg@10,129,0.2887158717909053,0.1517499639371985,0.2623323690512286,0.3162924203574239,0.5968992248062015,0.0208220630216776,0.2887257797787122,0.6036175710594316,0.030429107019532
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,129,0.3463463660314605,0.1679926288779953,0.3161230026174978,0.3753142803009208,0.7015503875968992,0.0271352387026599,0.3414292326266259,0.6956072351421188,0.0391193477281275
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_raw_dtw,ndcg@10,129,0.3011013481535388,0.1598609779453299,0.2724055370856194,0.3293574705747348,0.6031007751937985,0.0219437656489217,0.2914228359251956,0.5881136950904393,0.0305490172472475
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_tsfel,ndcg@10,129,0.3421390604208896,0.1644865207177184,0.3141780722203252,0.3714057854062574,0.7031007751937985,0.0269596920764412,0.3411357752184115,0.7012919896640827,0.0392926153496224
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,random,ndcg@10,129,0.2473392941555877,0.1065341442629777,0.2290910658342564,0.2647326740493888,0.5589147286821705,0.0177597242679282,0.250161479980874,0.5596899224806201,0.0255370527649228
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,random,ndcg@15,129,0.2406361137530339,0.0828030195186554,0.2275812752654804,0.255177455003246,0.5604651162790698,0.0176212154917225,0.2406361137530339,0.5643410852713179,0.0255010712668037
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,raw_cosine,ndcg@15,129,0.2921467988546939,0.1456085665080289,0.2668878181745296,0.3172157044816338,0.6131782945736435,0.0215715829511003,0.2921467988546939,0.6036175710594315,0.0306383417777271
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,raw_dtw,ndcg@15,129,0.305721366673425,0.1496492729089698,0.2808606483148395,0.3329563123987887,0.641860465116279,0.0235193735246283,0.305721366673425,0.6304909560723514,0.0332425541335389
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,raw_dtw+tsfel,ndcg@15,129,0.3557298027588013,0.1651557010963254,0.3270533858984716,0.3848067835850641,0.7248062015503876,0.0284448680388435,0.3557298027588013,0.7204134366925065,0.041392087501307
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,tsfel,ndcg@15,129,0.3626015594156437,0.157858046440888,0.3358301495653448,0.3899015114169606,0.7449612403100776,0.0301174020544416,0.3626015594156437,0.7302325581395349,0.0431719643961307
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_raw_cosine,ndcg@15,129,0.2887257797787122,0.1351429320958605,0.266210537203634,0.3127263868728515,0.5968992248062015,0.0208220630216776,0.2887257797787122,0.6036175710594316,0.030429107019532
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,129,0.3414292326266259,0.1486589078560418,0.3150247028341585,0.3665393699121001,0.7015503875968992,0.0271352387026599,0.3414292326266259,0.6956072351421188,0.0391193477281275
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_raw_dtw,ndcg@15,129,0.2914228359251956,0.1413898276228779,0.2660470142683842,0.3160136952911564,0.6031007751937985,0.0219437656489217,0.2914228359251956,0.5881136950904393,0.0305490172472475
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,pattern_tsfel,ndcg@15,129,0.3411357752184115,0.1495184894091192,0.315069784333955,0.3668603191909412,0.7031007751937985,0.0269596920764412,0.3411357752184115,0.7012919896640827,0.0392926153496224
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task2,random,ndcg@15,129,0.250161479980874,0.0874475141555606,0.2349045301336878,0.2648824151020376,0.5589147286821705,0.0177597242679282,0.250161479980874,0.5596899224806201,0.0255370527649228
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,random,ndcg@10,129,0.2386286980382136,0.1140370291737424,0.2207456238898011,0.2587350464341324,0.5465116279069767,0.0171683348595688,0.2414666337233759,0.5483204134366925,0.024612405669307
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,raw_cosine,ndcg@10,129,0.3239358767350073,0.1774472979535102,0.2929960348098901,0.3540871914620626,0.6302325581395348,0.0233657837396369,0.3159534603284389,0.6155038759689923,0.0328993029959046
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,raw_dtw,ndcg@10,129,0.3300999136858299,0.1782655944349359,0.2999579683708204,0.3625901481143964,0.6255813953488372,0.0236227520660853,0.3198401498733192,0.6129198966408268,0.0331690925564885
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,raw_dtw+tsfel,ndcg@10,129,0.367204526983203,0.1652719962839831,0.3398849011066182,0.3962155947898413,0.72015503875969,0.0283921554499627,0.3582852554846355,0.704392764857881,0.0404234425989206
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,tsfel,ndcg@10,129,0.367798474743672,0.1725108501958615,0.3388274408135259,0.398362239398922,0.7356589147286822,0.0298617986525146,0.3637971420299875,0.7209302325581395,0.0426246470849306
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_raw_cosine,ndcg@10,129,0.2999015111990644,0.1627237451522763,0.2726268519081456,0.3297493443309703,0.5899224806201551,0.021270328230982,0.2980671922819356,0.59328165374677,0.0305185180661669
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,129,0.3560419336836018,0.1644225076677825,0.3278530629685154,0.3846464879180579,0.6837209302325581,0.0265542593067695,0.3477077495039148,0.6677002583979329,0.0376948059298684
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_raw_dtw,ndcg@10,129,0.3155157376015612,0.1812656458775275,0.2841106209707467,0.3465966401668366,0.6031007751937986,0.0221647814376779,0.3039736556652037,0.5968992248062015,0.0311498429926385
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_tsfel,ndcg@10,129,0.3564408826049116,0.1652961344405408,0.3299974011581736,0.384476429212097,0.6930232558139535,0.0269906673396391,0.3511490156825838,0.6837209302325582,0.0388122049634359
