experiment,system,comparison,approach,pattern_len,frequency,qrels_n_bins,forecast_h,patterns_per_series,regime_definition,ndcg@10_mean,ndcg@10_std,ndcg@10_min,ndcg@10_max,ndcg@10_count,ap@10_mean,ap@10_std,ap@10_min,ap@10_max,ap@10_count,p@10_mean,p@10_std,p@10_min,p@10_max,p@10_count,ndcg@15_mean,ndcg@15_std,ndcg@15_min,ndcg@15_max,ndcg@15_count,ap@15_mean,ap@15_std,ap@15_min,ap@15_max,ap@15_count,p@15_mean,p@15_std,p@15_min,p@15_max,p@15_count
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,3,6,1,full,0.2016612886362164,,0.2016612886362164,0.2016612886362164,1,0.02074468031102078,,0.02074468031102078,0.02074468031102078,1,0.42480620155038756,,0.42480620155038756,0.42480620155038756,1,0.20232308544118296,,0.20232308544118296,0.20232308544118296,1,0.028158259078540936,,0.028158259078540936,0.028158259078540936,1,0.41498708010335916,,0.41498708010335916,0.41498708010335916,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,4,2,1,full,0.1484359066388521,,0.1484359066388521,0.1484359066388521,1,0.019104283320209747,,0.019104283320209747,0.019104283320209747,1,0.33488372093023255,,0.33488372093023255,0.33488372093023255,1,0.15454018454418206,,0.15454018454418206,0.15454018454418206,1,0.025389529667711425,,0.025389529667711425,0.025389529667711425,1,0.32299741602067183,,0.32299741602067183,0.32299741602067183,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,4,4,1,full,0.1484690536752363,,0.1484690536752363,0.1484690536752363,1,0.01844203418678955,,0.01844203418678955,0.01844203418678955,1,0.32945736434108525,,0.32945736434108525,0.32945736434108525,1,0.16144776530702232,,0.16144776530702232,0.16144776530702232,1,0.02610809335164312,,0.02610809335164312,0.02610809335164312,1,0.3426356589147287,,0.3426356589147287,0.3426356589147287,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,4,6,1,full,0.1540832918534003,,0.1540832918534003,0.1540832918534003,1,0.020261788487970254,,0.020261788487970254,0.020261788487970254,1,0.3364341085271318,,0.3364341085271318,0.3364341085271318,1,0.16172716131476966,,0.16172716131476966,0.16172716131476966,1,0.02720343279297986,,0.02720343279297986,0.02720343279297986,1,0.3297157622739018,,0.3297157622739018,0.3297157622739018,1
exp2_whole_vs_pattern,pattern_raw_dtw,dtw,pattern,24,yearly,2,2,1,full,0.30359314517256175,,0.30359314517256175,0.30359314517256175,1,0.022034475532243945,,0.022034475532243945,0.022034475532243945,1,0.6108527131782946,,0.6108527131782946,0.6108527131782946,1,0.3041344048135249,,0.3041344048135249,0.3041344048135249,1,0.032022227949876185,,0.032022227949876185,0.032022227949876185,1,0.614470284237726,,0.614470284237726,0.614470284237726,1
exp2_whole_vs_pattern,pattern_raw_dtw,dtw,pattern,24,yearly,2,4,1,full,0.30110134815353884,,0.30110134815353884,0.30110134815353884,1,0.021943765648921785,,0.021943765648921785,0.021943765648921785,1,0.6031007751937985,,0.6031007751937985,0.6031007751937985,1,0.29142283592519563,,0.29142283592519563,0.29142283592519563,1,0.030549017247247515,,0.030549017247247515,0.030549017247247515,1,0.5881136950904393,,0.5881136950904393,0.5881136950904393,1
exp2_whole_vs_pattern,pattern_raw_dtw,dtw,pattern,24,yearly,2,6,1,full,0.3155157376015612,,0.3155157376015612,0.3155157376015612,1,0.022164781437677947,,0.022164781437677947,0.022164781437677947,1,0.6031007751937986,,0.6031007751937986,0.6031007751937986,1,0.30397365566520373,,0.30397365566520373,0.30397365566520373,1,0.031149842992638593,,0.031149842992638593,0.031149842992638593,1,0.5968992248062015,,0.5968992248062015,0.5968992248062015,1
exp2_whole_vs_pattern,pattern_raw_dtw,dtw,pattern,24,yearly,3,2,1,full,0.18567440131479337,,0.18567440131479337,0.18567440131479337,1,0.019851526948865744,,0.019851526948865744,0.019851526948865744,1,0.4279069767441861,,0.4279069767441861,0.4279069767441861,1,0.18897265005228195,,0.18897265005228195,0.18897265005228195,1,0.027644193158479956,,0.027644193158479956,0.027644193158479956,1,0.4263565891472868,,0.4263565891472868,0.4263565891472868,1
exp2_whole_vs_pattern,pattern_raw_dtw,dtw,pattern,24,yearly,3,4,1,full,0.20466539978158818,,0.20466539978158818,0.20466539978158818,1,0.021328100414644422,,0.021328100414644422,0.021328100414644422,1,0.44573643410852715,,0.44573643410852715,0.44573643410852715,1,0.2017517149429486,,0.2017517149429486,0.2017517149429486,1,0.02877757441557912,,0.02877757441557912,0.02877757441557912,1,0.4273901808785529,,0.4273901808785529,0.4273901808785529,1
exp2_whole_vs_pattern,pattern_raw_dtw,dtw,pattern,24,yearly,3,6,1,full,0.20242402241452956,,0.20242402241452956,0.20242402241452956,1,0.021139325788445355,,0.021139325788445355,0.021139325788445355,1,0.4248062015503876,,0.4248062015503876,0.4248062015503876,1,0.20452761864686536,,0.20452761864686536,0.20452761864686536,1,0.02917156197519732,,0.02917156197519732,0.02917156197519732,1,0.4227390180878553,,0.4227390180878553,0.4227390180878553,1
