run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15,comparison,approach
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,12,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,129,0.6147286821705427,0.021889572892742588,0.28371402566935755,0.6134366925064599,0.03153931762981944,0.28572260081584644,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,12,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,129,0.5968992248062015,0.02138681892920192,0.27840228758133606,0.592764857881137,0.030388711770048055,0.2744189403260261,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,129,0.7031007751937985,0.026959692076441263,0.3421390604208896,0.7012919896640827,0.03929261534962243,0.3411357752184115,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,129,0.6031007751937985,0.021943765648921785,0.30110134815353884,0.5881136950904393,0.030549017247247515,0.29142283592519563,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,129,0.5968992248062015,0.02082206302167764,0.28871587179090535,0.6036175710594316,0.030429107019532088,0.2887257797787122,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,36,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,129,0.7131782945736435,0.028497371911906856,0.3704260561862007,0.7090439276485788,0.04147375540709576,0.3641043192717528,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,36,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,129,0.6596899224806201,0.02457806947172341,0.33808635566472867,0.6465116279069768,0.034794007171495854,0.3344627917154019,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,36,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,129,0.6542635658914728,0.024754764016777123,0.33155737548040376,0.6532299741602067,0.03557770131146424,0.3298806247086753,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp1_pattern_main,pattern_tsfel,129,0.6930232558139535,0.026990667339639174,0.3564408826049116,0.6837209302325582,0.03881220496343595,0.3511490156825838,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,129,0.6837209302325581,0.026554259306769575,0.3560419336836018,0.6677002583979329,0.037694805929868416,0.3477077495039148,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp1_pattern_main,pattern_raw_dtw,129,0.6031007751937986,0.022164781437677947,0.3155157376015612,0.5968992248062015,0.031149842992638593,0.30397365566520373,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp1_pattern_main,pattern_raw_cosine,129,0.5899224806201551,0.021270328230982086,0.2999015111990644,0.59328165374677,0.030518518066166973,0.2980671922819356,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp1_pattern_main,random,129,0.5542635658914727,0.01854164999057517,0.23333561193918934,0.5395348837209302,0.025487064302101032,0.23288500791106168,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp2_whole_vs_pattern,raw_cosine,129,0.6302325581395348,0.023365783739636936,0.32393587673500734,0.6155038759689923,0.03289930299590464,0.31595346032843896,cosine,whole-series
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp2_whole_vs_pattern,pattern_raw_cosine,129,0.5899224806201551,0.021270328230982086,0.2999015111990644,0.59328165374677,0.030518518066166973,0.2980671922819356,cosine,pattern
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp2_whole_vs_pattern,raw_dtw,129,0.6255813953488372,0.02362275206608533,0.3300999136858299,0.6129198966408268,0.03316909255648858,0.31984014987331927,dtw,whole-series
